First Name,Last Name,Prediction
Valerie,Davis,0
Marcia,Molina,0
Scott,Martin,0
Christina,Rose,0
Brianna,Foley,0
Christopher,Patterson,0
Jerry,Robinson,0
Brittany,Guerra,0
Danielle,Yu,0
Jessica,Potter,0
Teresa,Blankenship,0
Ruth,Fuller,0
Tabitha,Reyes,0
Danielle,Evans,0
Margaret,Lam,0
Brittany,Cox,0
Michael,Rowe,0
Carol,Dillon,0
Diana,Jacobs,0
Karen,Sullivan,0
Christopher,Grimes,0
Mary,Rodriguez,0
Daniel,Briggs,0
Monica,Lane,0
Rachel,Lowe,0
Christopher,Castaneda,0
Vincent,Waller,0
Katherine,Pennington,0
Samuel,Jenkins,0
Brian,Hogan,0
Shelby,Cannon,0
Mary,Rodriguez,0
Ana,Mccormick,0
Kenneth,Foster,0
Jamie,Olson,0
Michael,Vargas,0
Rebecca,Erickson,0
Daniel,Briggs,0
Mackenzie,Salazar,0
John,Hudson,0
Carrie,Washington,0
Carrie,Washington,0
William,Thompson,0
Amber,Lewis,0
Kristina,Lewis,0
Corey,Jones,0
Patricia,Leach,0
Janet,Turner,0
Bradley,Anderson,0
Xavier,Beltran,0
Mark,Brown,0
Adam,Riddle,0
Christopher,Castaneda,0
Michael,Gross,0
Christine,Leblanc,0
Christine,Harris,0
Christine,Best,0
Jacob,Patel,0
Susan,Shah,0
Ashley,Whitehead,0
Haley,Wagner,0
Megan,Bernard,0
Sara,Ramirez,0
Pamela,Matthews,0
Lawrence,Frost,0
Felicia,Mckee,0
Sarah,Scott,0
Judy,Hogan,0
Robert,James,0
William,Jenkins,0
Larry,Warner,0
Alice,Kemp,0
Jeffrey,Munoz,0
Amanda,Molina,0
Melissa,Meza,0
Theresa,Blackwell,0
Benjamin,Rogers,0
Bryan,Miller,0
Sarah,Scott,0
William,Johnson,0
Christian,Roman,0
Katherine,Love,0
Angela,Hodges,0
Tina,Zimmerman,0
Jessica,Potter,0
Tammie,Harper,0
Jose,Vasquez,0
Steven,Walters,0
Kenneth,Robinson,0
Mckenzie,Brooks,0
Charles,Carrillo,0
Brent,Terrell,0
Drew,Garcia,0
Brianna,Page,0
Joshua,Cohen,0
Jamie,Robinson,0
Christine,Harris,0
Renee,Parrish,0
Tina,Zimmerman,0
Jason,Singh,0
Toni,Gomez,0
Kenneth,Edwards,0
Laura,Walker,0
Amanda,Vance,0
Amanda,Gomez,0
Joseph,Murray,0
Jeffrey,Powers,0
David,Rodriguez,0
Linda,Park,0
Terrance,Mckinney,0
Christopher,Johnson,0
Ellen,Smith,0
Elizabeth,Maxwell,0
Robert,Haynes,0
Rachel,Lowe,0
Judith,Moss,0
Joseph,Nixon,0
Phillip,Robertson,0
Stephanie,Cummings,0
Christine,Harris,0
Debra,Eaton,0
Robert,Nguyen,0
Teresa,Stein,0
Jared,Walters,0
Kenneth,Sanchez,0
Tami,Forbes,0
Marissa,Powell,0
Casey,Howell,0
Brooke,Smith,0
John,Peters,0
James,Bishop,0
Lauren,Torres,0
Angela,Taylor,0
Roberta,Mccarthy,0
Heather,Chase,0
Daniel,Jones,0
Robert,Sanchez,0
John,Stevens,0
Lori,Rodriguez,0
Kimberly,Rice,0
Gary,Martinez,0
David,Hughes,0
Rick,Martinez,0
Margaret,Gibson,0
Larry,Williams,0
Melissa,Meza,0
Deborah,Fisher,0
Dale,Smith,0
Elizabeth,Maxwell,0
Cheryl,Melton,0
Tami,Forbes,0
Christian,Johns,0
Sabrina,Johnson,0
Janet,Carpenter,0
Rebecca,Farley,0
Melissa,Mcclure,0
Monica,Cohen,0
Patricia,Gonzalez,0
Allison,Allen,0
Joseph,Nixon,0
Lauren,Williams,0
Nathan,Mendoza,0
Brandon,Pittman,0
Randall,Burgess,0
Jim,Johnson,0
Christopher,Choi,0
Casey,Howell,0
James,Lynch,0
Mary,Juarez,0
Matthew,Huerta,0
Andrew,Mcgee,0
Teresa,Blankenship,0
Michelle,Johnston,0
Jesse,Roberts,0
Juan,Henry,0
Debra,Stark,0
Theresa,Powell,0
Jodi,Rodriguez,0
Joseph,Davis,0
Martin,Ford,0
Kayla,Obrien,0
Ashley,Whitehead,0
Rebecca,Conley,0
Charles,Moreno,0
Samuel,Jenkins,0
Sarah,Scott,0
Jessica,Shaw,0
Scott,Martin,0
Thomas,Sullivan,0
Robert,Ashley,0
Kathleen,Thompson,0
Carl,Hernandez,0
Michael,Olson,0
Ashley,Lopez,0
Angela,West,0
Rebecca,Erickson,0
Christopher,Horn,0
Kimberly,Martin,0
Sharon,Johnson,0
Sara,Harris,0
Maria,Garcia,0
Rachel,Daniels,0
David,Rodriguez,0
Theresa,Blackwell,0
Jerry,Kelly,0
Lauren,Butler,0
Jason,Mcmahon,0
Debra,Stark,0
Erica,Briggs,0
Sara,Harris,0
John,Nichols,0
Steven,Williams,0
Richard,Carter,0
Jamie,Robinson,0
Lauren,Torres,0
Christopher,Holt,0
William,Hunter,0
Cheryl,Ballard,0
Christopher,Gomez,0
Dawn,Gray,0
Wayne,Payne,0
Spencer,Williams,0
Michelle,Anderson,0
Andrew,Patterson,0
Rebecca,Conley,0
Victoria,Fleming,0
Shannon,Patterson,0
Aaron,Stewart,0
Melissa,Mcclure,0
Richard,Brown,0
Debbie,Hughes,0
Linda,Gonzalez,0
Jennifer,Banks,0
Chris,White,0
Krystal,Gamble,0
Justin,Bell,0
Jim,Johnson,0
Patrick,Vaughan,0
Jim,Johnson,0
Jennifer,Garcia,0
Edward,Tapia,0
Amanda,Spencer,0
Rebecca,Butler,0
Jacob,Dawson,0
Tamara,Martinez,0
Sarah,Clark,0
Gary,Hall,0
Robert,Haynes,0
James,Bishop,0
Jesse,Roberts,0
Ellen,Smith,0
Vincent,Flowers,0
Emily,Hall,0
Barbara,Nelson,0
Joanna,Hudson,0
Tina,Alvarez,0
Jacqueline,Allen,0
Kristen,Hanson,0
Christopher,Cummings,0
Johnny,Bennett,0
Gregory,Wood,0
Carl,Hernandez,0
Teresa,Blankenship,0
Jackie,Davis,0
Vanessa,Anderson,0
Matthew,Lambert,0
Kimberly,Myers,0
Brooke,Smith,0
Margaret,Mendez,0
Lisa,Mendez,0
Kenneth,Robinson,0
Mary,Rodriguez,0
Edward,Tapia,0
Anthony,Allen,0
Christine,Harris,0
Melinda,Gutierrez,0
Lori,Ramirez,0
Paula,Estrada,0
Bill,Lane,0
Debbie,Payne,0
Margaret,Curtis,0
Stanley,Mayo,0
Jessica,Potter,0
Monica,Tucker,0
Jason,Hernandez,0
Debra,Stark,0
Terrance,Mckinney,0
Ann,Lawson,0
Collin,Brown,0
Lauren,Torres,0
Tamara,Martinez,0
Christina,Moore,0
Mark,Nguyen,0
Breanna,Rodriguez,0
Kurt,Peters,0
Debbie,Hughes,0
Christie,Mendoza,0
Stephanie,Murphy,0
James,Baldwin,0
Kayla,Obrien,0
Jessica,Perez,0
Samuel,Frey,0
Breanna,Rodriguez,0
Michelle,Anderson,0
Timothy,Gomez,0
Anthony,Allen,0
Sharon,Johnson,0
Stanley,Mayo,0
Christopher,Henry,0
Jeffrey,Lewis,0
Erin,Chavez,0
Cody,Miller,0
Kylie,Kirby,0
Brianna,Foley,0
Samuel,Sandoval,0
Joshua,Mendoza,0
Charles,Moreno,0
Christie,Williamson,0
Shannon,Bell,0
Dylan,Bonilla,0
Justin,Gay,0
Amanda,Gomez,0
Susan,Washington,0
Alicia,Hawkins,0
Chris,White,0
Stephanie,Hopkins,0
Judy,Hogan,0
Robert,Martinez,0
Cheryl,Morgan,0
John,Nichols,0
Kelsey,Richards,0
Morgan,Smith,0
Tanner,Davis,0
Robert,Long,0
Rick,Martinez,0
Nathan,Massey,0
Samuel,Jenkins,0
Briana,Santos,0
Susan,Hardy,0
Helen,Campbell,0
Joseph,Davis,0
Jenna,Brooks,0
Michael,Francis,0
Ashley,Lopez,0
Maureen,Garza,0
John,Stevens,0
Mary,Mcintyre,0
William,Thomas,0
Toni,Gomez,0
Michelle,Johnston,0
Rebecca,Erickson,0
Monique,Martin,0
Lisa,Lowe,0
Carlos,Chung,0
Susan,Hernandez,0
Monica,Tucker,0
Kimberly,Bush,0
Phillip,Robertson,0
Margaret,Mendez,0
Daniel,Melton,0
Robert,Drake,0
Maria,Roy,0
Scott,Sullivan,0
Angela,White,0
Christopher,Gilbert,0
Steven,Sanders,0
Carl,Hernandez,0
Lauren,Moreno,0
Kimberly,Miller,0
Amanda,Vance,0
Billy,Mcdonald,0
Jeffery,Sanders,0
Judy,Hogan,0
Sarah,Bishop,0
Jesse,Roberts,0
Michelle,Juarez,0
Alan,Parsons,0
Kyle,James,0
Andrew,Patterson,0
Ashley,Whitney,0
James,Cooper,0
Jennifer,Black,0
Ashley,Whitney,0
Joseph,Gonzalez,0
Adam,Mcdonald,0
Kenneth,Sanchez,0
Lori,Ramirez,0
William,Jenkins,0
Shannon,Williams,0
Jenna,Brooks,0
Sharon,Johnson,0
Amy,Abbott,0
Lori,Ramirez,0
Sarah,Bishop,0
Carrie,Washington,0
Kristen,Hanson,0
Kathryn,Smith,0
Kelly,Zimmerman,0
Christopher,Patterson,0
John,Clarke,0
Maria,Rosales,0
Ann,Lawson,0
Justin,Aguilar,0
Sarah,Foster,0
Benjamin,Rogers,0
Dylan,Bonilla,0
Jason,Mcmahon,0
Gloria,Wallace,0
Jeremy,Whitney,0
Robin,Smith,0
Andrea,Lewis,0
Larry,House,0
Ann,Lawson,0
Adam,Riddle,0
Mark,Brown,0
Jamie,Carr,0
Jeremy,Whitney,0
Tara,Campbell,0
Tammy,Davis,0
Rebecca,Butler,0
Destiny,Lowe,0
Daniel,Briggs,0
Brianna,Page,0
Gary,Martinez,0
Lori,Ramirez,0
Christopher,Holt,0
Breanna,Rodriguez,0
Tammy,Ayers,0
Michael,Williams,0
Ashley,Blanchard,0
Bradley,Anderson,0
Nancy,Roach,0
Kristina,Lewis,0
Monica,Lane,0
Steven,Sanders,0
Zachary,Allen,0
Nathan,Martinez,0
Adam,Santos,0
Drew,Garcia,0
Jacob,Patel,0
Jennifer,Spencer,0
Robert,Hall,0
Gerald,Frank,0
Debra,Stark,0
Jared,Camacho,0
Michael,Jones,0
Joanne,Padilla,0
Debra,Stark,0
Douglas,Willis,0
Jessica,Terry,0
Krystal,Gamble,0
Candice,Brown,0
Julia,Bell,0
Tina,Zimmerman,0
Daniel,Boyd,0
Andrea,Cruz,0
Kyle,Park,0
Christian,Johns,0
Michael,Rodriguez,0
Mary,Juarez,0
Rebecca,Erickson,0
Margaret,Gibson,0
Jacqueline,Howard,0
Tyler,Garcia,0
Jerry,Robinson,0
David,Miller,0
Dalton,Jones,0
Ashley,Mcdonald,0
Ricky,Dunn,0
Christopher,Luna,0
Ashley,Robinson,0
Benjamin,Robinson,0
Joseph,Morgan,0
Melissa,Krause,0
Kelsey,Richards,0
Meredith,Ayala,0
Stephen,Marshall,0
Nathan,Mayer,0
James,Stephens,0
Diana,Jacobs,0
Kathleen,Nash,0
Jennifer,Spencer,0
Janet,Turner,0
Linda,Hurst,0
Christian,Johns,0
Richard,Waters,0
Christine,Best,0
Laura,Casey,0
Michelle,Woods,0
Nicholas,Mcmahon,0
Randy,Wood,0
Gina,Grimes,0
David,Campbell,0
Jacqueline,Curry,0
Lauren,Butler,0
Larry,House,0
Sara,Ramirez,0
Daniel,Owens,0
Amanda,Spencer,0
Karen,Warren,0
Daniel,Cain,0
Tracy,Conway,0
George,Smith,0
Linda,Davis,0
Gary,Hall,0
Ryan,Cook,0
Andrew,Patterson,0
Jessica,Potter,0
Samuel,Johnston,0
Natalie,Watson,0
Mary,Mcintyre,0
Kenneth,Sanchez,0
Cristian,Jones,0
Lori,Rodriguez,0
Brian,Perez,0
Margaret,Mendez,0
Tara,Campbell,0
Cheryl,Melton,0
Robert,Haynes,0
Nathan,Mendoza,0
Joseph,Gonzalez,0
William,Fitzgerald,0
Kathryn,Smith,0
Melissa,Brown,0
Gina,Morrison,0
Shelby,Mitchell,0
Robert,Goodman,0
Renee,Walls,0
Michelle,Woods,0
Vincent,Waller,0
Robert,Drake,0
Angela,Hodges,0
Jason,Singh,0
Charles,Rodriguez,0
Billy,Mcdonald,0
Alicia,Morales,0
Jeremy,Perry,0
Rebecca,Conley,0
Melissa,Mcclure,0
Joshua,Carpenter,0
Lauren,Anderson,0
Chris,White,0
Charles,Carrillo,0
Joanna,Hudson,0
Kayla,Obrien,0
Michelle,Juarez,0
Destiny,Lowe,0
David,Everett,0
Randall,Dillon,0
Dawn,Stephens,0
Randy,Wood,0
Margaret,Ray,0
Elizabeth,Maxwell,0
Rachel,Lowe,0
Justin,Bell,0
Stephanie,Murphy,0
Alicia,Hawkins,0
John,Hudson,0
Jodi,Rodriguez,0
Margaret,Curtis,0
Whitney,Gallagher,0
Robert,Flores,0
Tami,Forbes,0
James,Bishop,0
David,Lewis,0
Paula,Estrada,0
Erica,Briggs,0
Kimberly,Gonzalez,0
Brianna,Foley,0
Carrie,Lewis,0
John,Stevens,0
Kyle,Simmons,0
Benjamin,Martin,0
James,Yoder,0
Patrick,Torres,0
Jessica,Perez,0
Allison,Ayala,0
Daniel,Cain,0
Amber,Lewis,0
Joel,Rivera,0
Tammy,Davis,0
Christian,Johns,0
Amber,Lewis,0
Adam,Mcdonald,0
John,Robertson,0
John,Myers,0
Julie,Sanchez,0
Jeffery,Sanders,0
Raymond,Lloyd,0
James,Strickland,0
Steven,Walters,0
Pamela,Matthews,0
Craig,Dunn,0
Jerry,Robinson,0
Diana,Jacobs,0
Robert,Evans,0
Margaret,Lam,0
Dylan,Garcia,0
Belinda,Jimenez,0
Kelsey,Richards,0
Justin,Bell,0
Jared,Velazquez,0
Wesley,Parker,0
Alicia,Bishop,0
Alicia,Hawkins,0
Diane,Jackson,0
Michelle,Rodriguez,0
Rebecca,Farley,0
Jeffrey,Smith,0
Daniel,Cain,0
Sheila,Baker,0
Kenneth,Richards,0
Deborah,Fisher,0
Melissa,Krause,0
Vicki,Mendoza,0
Charles,Robles,0
Jessica,Potter,0
Christine,Johnson,0
Christopher,Johnson,0
Thomas,Gibson,0
James,Strickland,0
Christopher,Raymond,0
Amanda,Spencer,0
Larry,House,0
Rebecca,Erickson,0
Julie,Sanchez,0
Dawn,Tucker,0
Adam,Kirk,0
Lisa,Lowe,0
Jill,Jacobs,0
Jose,Campbell,0
Mary,Myers,0
Christopher,Farrell,0
Ian,Patton,0
William,Skinner,0
Jerry,Kelly,0
Julia,Bell,0
Derek,Bentley,0
Andrea,Lewis,0
Jennifer,Gonzalez,0
Jodi,Rodriguez,0
Stephanie,Taylor,0
Kimberly,Rice,0
Danielle,Walker,0
Michael,Orozco,0
Ashley,Lopez,0
Misty,Rivera,0
Sarah,Bishop,0
Ryan,Joseph,0
Mackenzie,Smith,0
Kenneth,Doyle,0
Wayne,Payne,0
Robert,Ashley,0
Charles,Copeland,0
Chris,White,0
Melvin,Wright,0
Jessica,Garcia,0
Melissa,Brown,0
Jesse,Roberts,0
Thomas,Jenkins,0
Kristen,Allen,0
Katelyn,Wise,0
Kristina,Lewis,0
Brenda,Perez,0
Scott,Martin,0
Robert,Drake,0
Shannon,Bell,0
Stephanie,Middleton,0
Samuel,Sandoval,0
Terrance,Mckinney,0
Gary,Martinez,0
Lauren,Torres,0
Kathleen,Nash,0
Jason,Singh,0
Christopher,Raymond,0
Ryan,Johnson,0
Felicia,Mckee,0
Kyle,Wright,1
Stacy,Villegas,0
Sharon,Johnson,0
Nicholas,Mcmahon,0
Kenneth,Sanchez,0
Billy,Gallagher,0
Jennifer,Bishop,0
Danielle,Yu,0
Susan,Hernandez,0
Jessica,Werner,0
Teresa,Stein,0
Mary,Williams,0
Eric,Preston,0
Sharon,Johnson,0
Julia,Bell,0
Emily,Hall,0
Tami,Forbes,0
Jodi,Foster,0
Christine,Harris,0
Linda,Park,0
Nathan,Martinez,0
Susan,Hardy,0
Sharon,Johnson,0
Donald,Evans,0
Nathan,Martinez,0
Adam,Riddle,0
Sophia,Dickson,0
Theresa,Blackwell,0
Mary,Pruitt,0
Lisa,Lowe,0
Mary,Wall,0
Claire,Davis,0
James,Baldwin,0
Michael,Johnson,0
Morgan,Smith,0
Bill,Lane,0
Tamara,Martinez,0
Sarah,Cross,0
Cody,Miller,0
Jodi,Foster,0
Allison,Allen,0
Stephanie,Taylor,0
Stanley,Mayo,0
Scott,Martin,0
Tyler,Garcia,0
Craig,Dunn,0
Stephen,Marshall,0
Bill,Lane,0
Rebecca,Farley,0
Christopher,Horn,0
Tyler,Mills,0
Stephanie,Taylor,0
Jessica,Werner,0
Heather,Hines,0
Lori,Bishop,0
Rita,Myers,0
Jose,Vasquez,0
David,Wolfe,0
Tami,Forbes,0
Kenneth,Sanchez,0
Juan,Sherman,0
Rebecca,Conley,0
Samuel,Jenkins,0
Sherry,Martinez,0
Michelle,Johnston,0
Adam,Riddle,0
Joseph,Davis,0
Brenda,Johnson,0
Ryan,Foster,0
Shelby,Mitchell,0
Lauren,Torres,0
Daniel,Escobar,0
Scott,Martin,0
Kevin,Elliott,0
Aaron,Murray,0
Rachel,Daniels,0
Mary,Diaz,0
Mario,Johns,0
Ashley,Cruz,0
Jessica,Potter,0
Alan,Colon,0
Ashley,Cruz,0
Brenda,Johnson,0
Gregory,Graham,0
John,Davis,0
Joshua,Mendoza,0
Lance,Wagner,0
Jacob,Weber,0
Rebecca,Conley,0
Christopher,Luna,0
Stephanie,Cummings,0
Tyler,Wright,0
Samuel,Sandoval,0
Angela,Hodges,0
Jeremy,White,0
Amanda,Alexander,0
Bethany,Andrade,0
Gregory,Webster,0
Melissa,Krause,0
Sara,Harris,0
Christian,Roman,0
Amanda,Williams,0
Jodi,Rodriguez,0
Michelle,Rodriguez,0
Stacy,Lambert,0
Tanner,Carroll,0
Jessica,Potter,0
Angela,Taylor,0
Tami,Forbes,0
David,Miller,0
Samuel,Frey,0
Brianna,Foley,0
Sara,Harris,0
Cheryl,Ballard,0
Kimberly,Myers,0
Terrance,Mckinney,0
Nathan,Mayer,0
Kathleen,Martin,0
Lauren,Butler,0
Guy,Thompson,0
Jennifer,Scott,0
Robert,Ashley,0
Christine,Best,0
Linda,Park,0
Monica,West,0
Louis,Fisher,0
Willie,Jordan,0
Lindsay,Wilson,0
Kimberly,Martin,0
William,Jenkins,0
Robert,Nguyen,0
Justin,Bell,0
Joseph,Nixon,0
Rebecca,Erickson,0
Bill,Lane,0
Tanner,Carroll,0
Victoria,Fleming,0
Christopher,Holt,0
Bridget,Bowen,0
Sabrina,Johnson,0
Joseph,Morgan,0
Mackenzie,Salazar,0
Andrea,Lewis,0
Brandy,Quinn,0
Robert,Holland,0
Larry,Warner,0
Thomas,Sullivan,0
Jeffrey,Krause,0
Lori,Bishop,0
Kathleen,Nash,0
Stephen,Lopez,0
Margaret,Gibson,0
Karen,Warren,0
Jacqueline,Marsh,0
Rachel,Daniels,0
Mary,Rodriguez,0
Nathan,Martinez,0
David,Cole,0
Ashley,Cruz,0
Roberta,Mccarthy,0
Krystal,Key,0
Timothy,Gomez,0
Melissa,Krause,0
Karen,Ryan,0
Lindsay,Wilson,0
Crystal,Gamble,0
Kristina,Lewis,0
William,Jenkins,0
Lance,Wagner,0
Kevin,Summers,0
Ashley,Cabrera,0
Tammy,Davis,0
Kathleen,Nash,0
Mary,Myers,0
Kenneth,Sanchez,0
Erika,Mason,0
Mackenzie,Salazar,0
Stephanie,Gill,0
Alan,Taylor,0
Jackie,Davis,0
Rick,Martinez,0
Kyle,Park,0
Crystal,Fuller,0
Andrew,Mcgee,0
David,Miller,0
James,Stephens,0
Melissa,Aguilar,0
Victoria,Mcbride,0
Thomas,Cross,0
Jacqueline,Howard,0
Juan,Henry,0
Melissa,Mcclure,0
Margaret,Ray,0
Phillip,Delacruz,0
Travis,Hayes,0
Kimberly,Rice,0
Cody,Miller,0
Judith,Moss,0
Melissa,Mcclure,0
Kurt,Peters,0
Ashley,Cruz,0
Amber,Perez,0
Cesar,Smith,0
Sharon,Johnson,0
Tammy,Ayers,0
Helen,Campbell,0
Elizabeth,Maxwell,0
Charles,Moreno,0
Timothy,Gomez,0
James,Baldwin,0
Deborah,Fisher,0
Robert,Evans,0
Kurt,Peters,0
Michael,Gross,0
Sarah,Bishop,0
Krystal,Key,0
Valerie,Davis,0
Eric,Preston,0
Aaron,Murray,0
Brianna,Foley,0
Jessica,Potter,0
Chris,White,0
Michael,Flores,0
Grace,Williams,0
Adam,Santos,0
Jessica,Ward,0
Vincent,Flowers,0
Rebecca,Erickson,0
Tamara,Martinez,0
Mary,Wall,0
Brandy,Quinn,0
Ana,Mccormick,0
Alan,Parsons,0
Michael,Francis,0
Erin,Chavez,0
Chris,White,0
Monica,Tucker,0
Laura,Walker,0
Michael,Francis,0
Monica,West,0
Robert,Flores,0
Jason,Hernandez,0
John,Stevens,0
Angela,West,0
Victoria,Fleming,0
Rachel,Villarreal,0
Jennifer,Vance,0
Catherine,Weber,0
Cheryl,Morgan,0
Kaitlyn,Newman,0
Mary,Juarez,0
Jamie,Robinson,0
Judy,Hogan,0
Keith,Sanders,0
Randall,Burgess,0
Carlos,Chung,0
James,Reese,0
Donna,Moreno,0
Scott,Edwards,0
Samuel,Johnston,0
Joseph,Murray,0
Tyler,Wright,0
Richard,Waters,0
Kelly,Zimmerman,0
Christopher,Horn,0
Cesar,Smith,0
Cesar,Smith,0
Jamie,Carr,0
Christopher,Miller,0
Barbara,Taylor,0
Michelle,Woods,0
Mary,Schmidt,0
Terrance,Mckinney,0
Jessica,Ward,0
Steven,Brooks,0
Jacqueline,Prince,0
Susan,Hardy,0
Margaret,Lam,0
Kayla,Jones,0
Tanya,Dickerson,0
Casey,Howell,0
Jill,Flores,0
David,Miller,0
Kenneth,Foster,0
Timothy,Simmons,0
Jeffrey,Munoz,0
Margaret,Ward,0
Thomas,Sullivan,0
Christopher,Odom,0
Lisa,Lowe,0
Sarah,Foster,0
Joanna,Hudson,0
Lawrence,Davis,0
Audrey,Martinez,0
Rachel,Villarreal,0
Joe,Howard,0
Thomas,Cross,0
Jeremy,Whitney,0
Ronald,Carson,0
Robert,Drake,0
Destiny,Lowe,0
Rachel,Villarreal,0
Brian,Williams,0
Morgan,Smith,0
Richard,Brown,0
Morgan,Murray,0
Ana,Howell,0
Teresa,Stein,0
Christine,Burns,0
Billy,Gallagher,0
Melissa,Krause,0
Lauren,Torres,0
Kathryn,Smith,0
Tanya,Dickerson,0
Dawn,Gray,0
Jonathan,Castro,0
Larry,House,0
Tyler,Wright,0
Felicia,Thomas,0
Aaron,Pena,0
Joseph,Davis,0
Shannon,Patterson,0
Cesar,Smith,0
John,Mccormick,0
Tyler,Garcia,0
Steven,Williams,0
Xavier,Beltran,0
Susan,Washington,0
Francisco,Hernandez,0
Joanna,Hudson,0
Brian,Williams,0
Jacob,Weber,0
Jessica,Ward,0
Cassandra,Nunez,0
Margaret,Gibson,0
Anna,Logan,0
Anthony,Velasquez,0
Taylor,Khan,0
Kimberly,Gonzalez,0
Spencer,Williams,0
Charles,Robles,0
Kimberly,Martin,0
Julie,Johnson,0
Terrance,Mckinney,0
Dale,Smith,0
Ashley,Mcdonald,0
Brent,Terrell,0
Sean,Miller,0
James,Strickland,0
Jessica,Werner,0
Jose,Vasquez,0
Amber,Perez,0
Lisa,Lowe,0
Krystal,Key,0
Daniel,Cain,0
Taylor,Khan,0
Michael,Vargas,0
Lisa,Lin,0
Joshua,Carpenter,0
Allison,Ayala,0
April,Johnson,0
Christine,Harris,0
Claire,Davis,0
Steven,Yoder,0
Jessica,Ward,0
Charles,Carrillo,0
Kenneth,Foster,0
Joanna,Hudson,0
Christopher,Gilbert,0
Michael,Lee,0
Alicia,Hawkins,0
Kimberly,Gonzalez,0
Alicia,Mitchell,0
Margaret,Curtis,0
Cassandra,Nunez,0
Tami,Forbes,0
Michael,Johnson,0
Vincent,Cain,0
Mary,Humphrey,0
Theresa,Powell,0
Richard,Barnes,0
Ronald,Carson,0
Collin,Brown,0
Charles,Robles,0
Audrey,Gonzalez,0
Robert,Ashley,0
Thomas,Gibson,0
Christopher,Johnson,0
Ronald,White,0
Michael,Rowe,0
Barbara,Nelson,0
Patricia,Gonzalez,0
Rachel,Daniels,0
Robin,Smith,0
Gary,Hall,0
Christie,Williamson,0
Martin,Duarte,0
Erica,Walker,0
Greg,Villarreal,0
Andrew,Patterson,0
Joseph,Gonzalez,0
William,Perry,0
Dawn,Cox,0
Steven,Brooks,0
Dale,Smith,0
Thomas,Mathis,0
Kenneth,Richards,0
John,Chandler,0
Allison,Allen,0
Audrey,Martinez,0
David,Wolfe,0
Lisa,Lowe,0
Omar,Gay,0
Anthony,Velasquez,0
Christie,Williamson,0
Bill,Lane,0
Brenda,Johnson,0
Kathy,Hughes,0
Mary,Diaz,0
Christopher,Carr,0
Allison,Allen,0
Linda,Davis,0
Ryan,Joseph,0
Kathryn,Smith,0
Vincent,Waller,0
Christopher,Holt,0
David,Lewis,0
Heather,Hines,0
Susan,Mills,1
Charles,Moreno,0
Wesley,Parker,0
Dorothy,Thomas,0
Samuel,Sandoval,0
Erika,Mason,0
Theresa,Powell,0
Martin,Ford,0
Bryan,Miller,0
Kimberly,Miller,0
Linda,Davis,0
Vicki,Mendoza,0
Melissa,Rodriguez,0
Christian,Johns,0
Robert,Nguyen,0
Erica,Briggs,0
Susan,Garcia,0
Debbie,Hughes,0
Leslie,Ford,0
Jessica,Werner,0
Timothy,Kirby,0
Christina,Eaton,0
Jessica,Ward,0
Alicia,Morales,0
Michelle,Woods,0
William,Hunter,0
William,Hunter,0
Allison,Allen,0
David,Rodriguez,0
Jessica,Terry,0
Taylor,Khan,0
Lisa,Lowe,0
Jennifer,Gonzalez,0
Carolyn,Perez,0
Barbara,Taylor,0
Dustin,Roberts,0
Sara,Harris,0
Margaret,Ward,0
Billy,Mcdonald,0
Robert,Haynes,0
Stacy,Lambert,0
Joseph,Morgan,0
Crystal,Fuller,0
Justin,Bell,0
Debra,Eaton,0
Sarah,Cross,0
Jared,Velazquez,0
Mark,Wood,0
Tina,Zimmerman,0
Amy,Flynn,1
Drew,Garcia,0
Melissa,Phillips,0
Bryan,Miller,0
Michael,Rowe,0
Grace,Williams,0
Mary,Lewis,0
Kenneth,Robinson,0
Alan,Parsons,0
Debra,Eaton,0
Samuel,Jenkins,0
Grace,Williams,0
Sally,Moore,0
Lindsay,Wilson,0
Theresa,Blackwell,0
Andrew,Patterson,0
Jeffrey,Smith,0
Rebecca,Erickson,0
Steven,Johnson,0
Tami,Forbes,0
Vincent,Flowers,0
Margaret,Williams,0
Nathan,Mendoza,0
Mark,Allen,0
William,Fitzgerald,0
Antonio,Koch,0
Christie,Williamson,0
Jenna,Brooks,0
John,Clarke,0
Ana,Mccormick,0
Kayla,Jones,0
Bianca,Scott,0
Margaret,Mendez,0
Cassandra,Nunez,0
Patricia,Rodriguez,0
Kathryn,Smith,0
Robert,Jordan,0
Mary,Pruitt,0
Jacob,Dawson,0
Catherine,Weber,0
Jackie,Davis,0
Renee,Walls,0
John,Mccormick,0
Dale,Smith,0
Margaret,Gibson,0
Brian,Perez,0
Jodi,Foster,0
Monique,Robinson,0
Scott,Sullivan,0
Kenneth,Sanchez,0
Jennifer,Vega,0
Kathryn,Smith,0
Maria,Roy,0
Christina,Eaton,0
Xavier,Beltran,0
Debra,Stark,0
Melissa,Meza,0
Ashley,Lopez,0
Angela,Hodges,0
Brandy,Quinn,0
Patrick,Vaughan,0
Kenneth,Sanchez,0
Brooke,Fisher,0
Erica,Briggs,0
Sharon,Johnson,0
Scott,Fuller,0
Maureen,Garza,0
Kyle,Park,0
Mary,Myers,0
Danielle,Hayden,0
Mario,Johns,0
Christie,Williamson,0
Joanna,Hudson,0
Tammy,Ayers,0
Whitney,Gallagher,0
